quarter,runway_months,funding_stage,revenue_monthly_k,burn_rate_monthly_k,founder_experience,founder_background,sector,milestones_completed,staff_count,equity_given,outcome
4,36.0,bootstrap,65.61,23.76,8,first_time,AI,1,0,1.3,1
1,36.0,series_b,247.93,112.32,4,technical,Fintech,2,3,43.1,1
2,36.0,angels,98.02,48.11,1,first_time,Healthtech,2,3,10.9,0
4,36.0,bootstrap,10.47,20.0,1,business,AI,1,0,3.8,0
7,16.4,bootstrap,19.08,32.18,4,business,E-commerce,0,0,4.5,0
7,36.0,series_b,52.8,86.8,13,first_time,E-commerce,3,3,40.8,1
3,19.5,bootstrap,23.54,43.66,7,first_time,E-commerce,1,1,4.1,1
4,36.0,seed,54.04,66.37,7,business,E-commerce,1,3,21.0,0
2,36.0,bootstrap,16.28,20.0,6,first_time,Fintech,0,1,2.5,0
7,4.5,bootstrap,3.49,57.07,4,technical,E-commerce,1,2,4.6,0
2,36.0,series_a,390.66,96.35,11,technical,Fintech,1,4,30.4,1
7,2.3,bootstrap,2.5,58.79,1,business,AI,1,1,0.4,0
7,13.7,bootstrap,1.96,38.55,10,business,Fintech,1,0,4.8,1
6,10.8,angels,0.41,49.46,15,technical,Healthtech,2,3,10.8,0
3,36.0,series_a,122.11,90.55,14,first_time,E-commerce,2,3,31.7,1
8,36.0,bootstrap,108.29,26.34,6,business,Healthtech,2,1,2.3,1
6,12.0,bootstrap,3.34,36.95,13,first_time,Fintech,1,3,0.0,0
6,26.2,series_b,14.47,92.36,4,first_time,Healthtech,3,4,40.9,1
7,36.0,seed,63.88,43.08,4,technical,SaaS,3,2,24.1,1
8,36.0,series_a,98.18,81.91,6,first_time,SaaS,3,3,32.6,1
1,36.0,seed,319.8,58.39,1,technical,Fintech,1,1,22.0,1
8,22.0,seed,5.56,61.36,4,technical,AI,3,2,23.4,1
7,36.0,angels,83.71,55.46,13,business,Fintech,3,1,11.6,1
2,8.1,bootstrap,13.65,54.09,12,technical,E-commerce,0,0,2.2,0
3,36.0,seed,45.87,52.27,5,first_time,SaaS,0,3,25.0,0
7,36.0,seed,173.6,59.95,5,first_time,AI,2,1,23.9,1
2,36.0,series_b,51.13,83.52,6,business,Fintech,2,4,42.8,1
4,36.0,angels,60.5,37.55,2,technical,SaaS,1,2,12.6,1
6,5.6,bootstrap,1.14,26.08,3,first_time,SaaS,3,0,4.2,0
6,14.6,angels,3.82,47.05,15,first_time,Healthtech,2,2,13.0,0
8,36.0,seed,149.2,73.79,11,technical,SaaS,1,3,21.7,0
1,15.9,angels,11.17,54.81,11,business,AI,2,2,12.1,1
3,36.0,seed,113.57,49.15,5,business,SaaS,0,3,20.9,0
8,11.1,angels,19.36,69.41,13,business,AI,2,0,14.8,0
5,36.0,bootstrap,75.46,49.17,3,technical,SaaS,0,0,3.3,1
2,36.0,angels,73.64,36.48,15,technical,SaaS,0,3,12.0,1
3,36.0,seed,79.41,83.36,8,business,Fintech,2,2,21.8,0
3,36.0,series_a,160.69,84.9,5,first_time,Healthtech,1,3,34.5,1
5,36.0,angels,238.4,47.65,12,technical,Healthtech,2,3,11.8,1
3,23.5,angels,26.28,55.37,7,first_time,Fintech,2,2,13.8,0
5,36.0,angels,114.98,49.61,5,business,SaaS,2,2,14.2,1
4,36.0,angels,54.42,58.18,11,technical,SaaS,1,2,14.5,1
5,11.2,bootstrap,0.07,37.81,11,business,SaaS,0,0,1.9,0
2,36.0,series_a,145.36,74.94,10,technical,SaaS,3,4,33.8,1
5,36.0,series_a,54.14,49.61,7,business,Fintech,2,2,31.6,1
8,12.6,angels,4.54,57.91,5,technical,AI,2,1,14.7,0
2,22.1,angels,9.32,44.4,7,business,AI,0,1,10.1,0
3,1.8,bootstrap,0.47,46.67,14,first_time,AI,1,2,2.9,0
6,36.0,angels,143.4,57.23,6,technical,E-commerce,2,0,12.5,0
5,30.7,angels,18.61,44.79,15,business,AI,1,2,14.4,0
6,36.0,seed,201.49,80.34,3,business,E-commerce,0,2,21.1,0
5,36.0,bootstrap,37.07,38.07,3,business,E-commerce,1,0,0.4,0
6,17.7,seed,10.22,67.45,5,technical,Fintech,1,3,24.2,0
5,21.0,bootstrap,10.78,32.93,1,technical,SaaS,1,1,1.8,0
1,24.9,seed,54.75,90.25,14,business,Fintech,1,2,21.6,0
7,36.0,seed,50.22,54.3,6,first_time,Fintech,1,1,20.5,0
4,23.0,bootstrap,17.65,30.16,2,first_time,Fintech,1,1,4.6,0
1,36.0,angels,56.48,31.44,10,first_time,Fintech,0,0,13.2,1
4,36.0,series_a,339.42,90.9,15,first_time,Healthtech,1,4,33.5,1
4,36.0,seed,32.07,56.27,15,business,SaaS,2,2,24.5,1
1,7.8,bootstrap,8.62,27.95,2,first_time,AI,0,1,4.2,1
8,19.1,angels,1.08,42.25,12,business,Fintech,2,0,12.3,0
2,11.1,bootstrap,19.57,35.94,6,technical,E-commerce,0,0,0.8,0
3,36.0,seed,90.09,46.24,13,business,E-commerce,1,4,23.4,1
4,36.0,seed,31.02,31.35,10,first_time,AI,1,3,23.3,1
7,2.3,bootstrap,4.15,41.87,11,business,SaaS,0,1,0.2,0
6,36.0,seed,62.56,33.3,13,business,E-commerce,3,1,24.5,1
7,26.8,seed,31.38,77.81,14,business,AI,2,4,21.7,0
2,36.0,seed,73.35,88.38,3,first_time,AI,0,2,22.1,1
7,36.0,bootstrap,85.02,32.54,11,first_time,Fintech,2,0,2.6,1
7,36.0,bootstrap,65.95,54.49,3,technical,Fintech,1,0,4.6,0
4,36.0,angels,76.27,49.64,15,first_time,E-commerce,0,0,10.9,0
5,14.3,bootstrap,36.7,58.99,10,technical,Fintech,0,0,1.8,0
1,36.0,angels,144.42,43.16,3,first_time,Fintech,0,1,12.5,0
7,11.9,bootstrap,8.42,20.0,5,technical,Fintech,2,1,5.0,0
8,36.0,bootstrap,35.6,33.8,14,first_time,Fintech,3,1,2.2,1
4,36.0,seed,146.43,90.62,10,first_time,E-commerce,1,2,22.0,1
5,23.5,bootstrap,23.41,43.02,4,business,AI,0,1,4.7,0
4,22.7,seed,1.95,57.27,13,business,SaaS,2,3,23.3,0
1,7.8,bootstrap,14.06,39.93,11,first_time,Healthtech,0,0,0.8,1
5,36.0,angels,135.36,64.57,2,first_time,AI,1,0,10.9,1
6,36.0,angels,109.79,48.72,5,technical,AI,1,1,13.2,1
8,36.0,seed,103.38,104.4,13,technical,E-commerce,2,3,22.3,1
8,18.2,seed,8.72,57.24,6,business,Fintech,3,0,20.0,0
4,36.0,angels,44.49,65.04,1,first_time,Fintech,2,3,12.2,0
8,36.0,seed,65.43,76.43,10,first_time,Fintech,3,2,24.7,0
5,11.5,bootstrap,1.29,24.5,14,technical,AI,1,1,3.7,0
6,32.7,angels,23.89,43.63,9,technical,AI,3,2,12.8,0
5,7.4,bootstrap,23.67,50.27,15,technical,AI,1,1,1.0,0
8,36.0,angels,59.66,52.17,2,technical,SaaS,3,2,11.7,1
6,36.0,bootstrap,39.04,40.07,11,technical,SaaS,0,0,5.0,0
1,36.0,series_a,29.92,55.46,10,business,Fintech,2,1,33.3,1
1,36.0,angels,62.22,59.84,15,technical,E-commerce,1,2,11.4,1
4,29.5,angels,26.76,54.31,8,business,Fintech,1,1,13.7,0
5,17.5,angels,5.42,49.04,13,business,AI,0,2,10.5,0
6,19.7,bootstrap,18.42,40.41,3,business,AI,0,1,1.9,1
4,36.0,bootstrap,31.52,28.86,1,first_time,Healthtech,0,2,1.1,0
5,36.0,series_a,57.62,71.12,11,business,SaaS,2,4,34.5,1
8,36.0,seed,109.72,61.37,1,business,Fintech,3,2,23.7,1
3,36.0,bootstrap,27.73,28.04,14,business,Fintech,0,0,2.5,0
4,13.6,seed,28.15,97.71,1,first_time,Fintech,2,3,22.0,1
5,8.8,angels,3.92,63.68,11,technical,SaaS,2,1,14.3,1
4,36.0,bootstrap,28.06,20.47,7,technical,Healthtech,1,0,1.0,1
8,32.4,angels,53.44,80.54,10,first_time,Healthtech,2,1,10.4,0
8,5.2,bootstrap,5.79,28.51,10,business,Healthtech,1,1,4.3,1
5,12.6,bootstrap,3.88,35.44,7,business,AI,1,1,4.3,0
4,21.9,seed,30.77,78.46,8,technical,SaaS,1,2,21.2,0
5,36.0,bootstrap,26.9,20.0,8,technical,Healthtech,1,0,1.0,1
2,28.5,series_a,24.79,76.44,11,technical,Fintech,1,3,33.6,1
4,36.0,seed,127.39,56.4,11,business,SaaS,2,2,20.7,1
2,36.0,series_a,181.74,83.08,7,first_time,AI,2,3,33.1,1
2,24.7,seed,21.97,70.55,6,technical,E-commerce,1,2,23.5,0
1,19.0,series_a,12.88,78.84,1,first_time,Healthtech,0,4,33.1,0
5,19.3,angels,10.16,48.15,12,business,Healthtech,2,0,12.1,0
1,36.0,angels,210.96,65.98,4,business,SaaS,0,3,14.1,1
6,18.7,angels,12.31,54.52,7,business,Healthtech,1,1,14.6,1
4,27.5,series_a,20.08,80.62,15,first_time,SaaS,2,4,33.5,0
3,11.5,bootstrap,3.33,37.22,12,technical,E-commerce,0,0,2.1,0
7,10.5,angels,3.44,77.54,6,technical,Fintech,2,2,15.0,0
5,16.0,seed,7.24,67.59,8,business,E-commerce,1,2,22.2,0
6,36.0,angels,199.89,42.28,5,technical,Healthtech,2,2,10.6,1
6,29.4,series_a,1.69,51.37,10,technical,E-commerce,2,2,30.9,0
1,36.0,angels,39.82,28.49,3,technical,AI,1,1,11.7,1
2,11.1,bootstrap,3.24,27.99,15,technical,SaaS,1,0,0.9,0
5,36.0,angels,48.73,48.37,15,business,Healthtech,0,3,13.9,1
8,21.8,angels,8.83,41.67,5,business,Healthtech,2,1,10.1,1
2,36.0,bootstrap,54.33,40.27,4,technical,Healthtech,0,2,2.0,1
1,36.0,bootstrap,71.15,26.47,9,business,Healthtech,0,1,4.4,0
8,36.0,bootstrap,38.49,21.28,10,business,Fintech,2,0,0.6,1
8,36.0,seed,81.78,74.19,10,business,E-commerce,2,1,22.9,1
2,36.0,series_a,141.97,100.54,1,technical,SaaS,3,4,34.7,1
4,36.0,angels,44.03,33.39,11,technical,E-commerce,1,2,10.4,0
6,9.0,bootstrap,12.21,38.66,1,technical,SaaS,0,0,1.7,0
2,36.0,angels,5.98,21.42,6,first_time,SaaS,0,2,10.2,0
3,36.0,series_a,153.61,57.88,11,technical,SaaS,2,3,33.4,1
4,36.0,seed,92.64,56.17,14,first_time,E-commerce,1,3,22.1,1
6,8.8,bootstrap,7.35,52.02,10,first_time,E-commerce,1,3,4.7,0
3,36.0,bootstrap,19.57,23.32,3,first_time,SaaS,1,0,3.5,0
4,21.7,series_a,1.66,67.76,11,technical,SaaS,3,3,33.0,1
3,36.0,series_a,74.6,80.54,1,technical,AI,2,4,34.6,0
7,20.6,bootstrap,11.97,35.56,4,first_time,AI,0,1,0.6,0
2,21.9,series_a,6.36,68.22,2,first_time,Healthtech,2,3,33.9,1
2,4.2,bootstrap,0.2,64.79,15,business,Fintech,0,1,3.6,1
2,4.8,bootstrap,9.67,31.02,6,first_time,SaaS,0,1,3.4,1
8,36.0,seed,174.25,66.7,9,business,Healthtech,2,2,23.2,1
8,36.0,angels,167.85,43.97,12,technical,Fintech,2,3,10.6,1
5,36.0,angels,233.03,56.6,15,first_time,Fintech,1,3,14.1,1
2,36.0,series_a,153.1,98.52,15,first_time,AI,2,4,33.2,1
7,36.0,series_a,140.14,104.95,3,first_time,Healthtech,3,3,33.9,1
4,3.2,bootstrap,6.56,23.57,6,technical,SaaS,0,0,4.4,0
7,12.3,seed,4.76,81.51,7,first_time,AI,3,3,22.7,0
3,36.0,seed,167.8,73.25,12,first_time,SaaS,0,3,24.8,1
8,36.0,angels,250.29,64.62,6,technical,AI,1,1,10.5,0
7,36.0,series_b,84.28,93.62,4,first_time,Healthtech,3,3,40.0,1
2,36.0,seed,45.0,62.19,12,business,Fintech,1,3,21.6,1
6,4.3,bootstrap,12.7,49.04,8,first_time,Fintech,1,1,1.1,1
3,10.4,bootstrap,6.31,49.32,12,technical,E-commerce,0,2,2.8,0
3,36.0,series_a,94.82,103.49,6,technical,Healthtech,2,4,31.4,1
3,36.0,series_b,318.1,97.98,8,technical,Healthtech,3,4,43.4,1
6,4.1,bootstrap,11.5,33.4,1,business,Healthtech,2,0,4.7,1
3,12.7,bootstrap,0.63,20.0,1,business,SaaS,1,0,3.8,0
6,36.0,seed,115.42,40.83,1,technical,AI,2,0,22.1,1
5,36.0,bootstrap,36.63,29.09,3,technical,Fintech,1,0,4.9,1
7,36.0,bootstrap,67.25,20.0,6,first_time,E-commerce,0,0,3.9,0
8,36.0,series_a,381.76,92.21,1,business,E-commerce,3,3,34.1,1
1,36.0,series_a,220.06,60.35,3,business,Healthtech,0,4,31.0,1
8,36.0,series_a,52.1,72.48,13,first_time,E-commerce,3,3,33.4,1
1,36.0,seed,29.44,58.07,13,business,E-commerce,0,0,20.4,0
5,10.5,bootstrap,8.66,53.07,5,technical,Fintech,2,1,1.2,1
3,28.9,series_a,21.42,70.88,15,first_time,Healthtech,2,4,30.1,1
6,17.0,bootstrap,15.04,41.79,2,technical,Healthtech,1,1,3.5,0
6,36.0,bootstrap,50.46,37.94,1,technical,AI,0,2,0.1,1
7,36.0,series_a,89.02,93.55,6,first_time,E-commerce,3,4,32.2,1
4,20.5,seed,16.1,77.75,4,first_time,SaaS,1,2,23.2,0
8,19.3,series_a,1.71,79.5,2,technical,Fintech,3,3,31.5,1
3,14.2,bootstrap,6.68,20.0,13,technical,SaaS,0,1,1.8,0
2,36.0,series_b,195.65,91.52,15,first_time,Fintech,3,4,44.3,0
4,36.0,seed,52.58,64.7,5,first_time,Fintech,1,2,24.5,1
5,24.7,seed,23.62,69.29,5,technical,SaaS,1,2,24.3,0
6,24.7,series_a,13.59,68.94,11,first_time,E-commerce,1,3,33.7,0
7,13.2,angels,3.01,67.11,14,business,SaaS,3,1,11.4,0
2,36.0,seed,202.6,65.2,5,technical,Fintech,2,3,20.4,1
3,36.0,seed,24.63,51.19,11,first_time,Healthtech,2,2,22.4,1
8,24.1,seed,11.57,58.13,1,first_time,Fintech,2,2,24.6,1
4,36.0,series_a,169.52,108.93,9,technical,SaaS,1,1,31.1,1
2,36.0,seed,46.1,74.97,15,technical,Fintech,1,3,21.0,1
8,36.0,bootstrap,51.74,50.73,8,business,Fintech,3,0,3.9,0
4,30.8,bootstrap,4.02,20.0,10,first_time,Fintech,0,1,3.0,0
8,36.0,series_b,313.72,84.67,11,first_time,Fintech,3,3,42.0,1
8,29.1,series_b,13.92,84.78,10,technical,E-commerce,3,3,44.3,1
8,25.7,series_b,20.34,97.77,11,technical,Healthtech,2,3,42.9,1
5,10.6,bootstrap,0.03,32.39,14,technical,Healthtech,1,0,4.6,0
7,36.0,angels,64.2,42.66,1,technical,AI,0,1,11.8,1
8,21.2,seed,18.94,59.54,14,business,AI,2,4,22.2,0
3,36.0,seed,347.32,53.09,14,business,Fintech,2,3,20.4,1
1,12.2,bootstrap,2.95,32.3,14,business,E-commerce,0,1,1.8,1
3,36.0,seed,71.7,81.7,6,technical,AI,2,3,20.9,1
6,36.0,bootstrap,65.62,20.0,9,first_time,Healthtech,1,2,0.2,1
5,12.0,angels,9.97,55.2,6,first_time,E-commerce,2,1,11.3,0
1,7.6,bootstrap,9.19,55.7,13,technical,Fintech,0,1,2.5,0
5,36.0,bootstrap,44.12,32.25,7,first_time,AI,2,1,1.2,1
2,36.0,bootstrap,70.77,27.07,5,first_time,AI,1,0,0.5,1
5,36.0,series_a,79.05,93.86,11,technical,AI,2,3,32.3,1
5,36.0,seed,45.83,50.24,1,business,E-commerce,3,1,20.7,1
6,36.0,series_b,171.93,94.66,6,first_time,Healthtech,3,2,40.4,1
4,36.0,angels,43.99,34.4,4,business,Healthtech,1,1,14.8,1
4,36.0,angels,11.88,21.95,6,business,AI,1,2,12.4,1
6,36.0,angels,113.38,47.72,7,business,E-commerce,2,1,14.0,1
6,30.0,seed,5.78,46.05,1,technical,Healthtech,1,3,20.9,1
7,24.3,angels,12.98,49.82,13,technical,E-commerce,1,1,12.3,0
3,36.0,seed,95.37,81.73,7,technical,Fintech,1,1,20.4,1
4,36.0,series_a,79.15,107.81,6,business,AI,0,3,32.1,1
3,36.0,series_a,82.82,81.4,3,business,E-commerce,1,4,34.1,1
5,9.9,bootstrap,3.87,50.29,15,first_time,AI,1,3,4.5,0
2,36.0,angels,117.98,55.98,13,business,AI,0,2,12.6,0
4,4.5,bootstrap,7.99,29.25,8,technical,AI,1,0,1.4,1
2,36.0,bootstrap,32.3,20.0,6,technical,AI,0,1,3.7,1
5,13.6,seed,1.75,89.4,8,first_time,SaaS,3,2,23.2,0
7,36.0,angels,39.89,34.26,15,technical,Fintech,1,1,12.4,1
8,36.0,seed,70.15,85.74,4,business,E-commerce,2,3,22.4,0
4,36.0,bootstrap,88.39,43.05,11,first_time,E-commerce,0,0,2.5,1
1,36.0,series_b,278.57,80.36,14,technical,AI,0,4,41.7,1
2,36.0,series_b,500.0,99.68,12,business,E-commerce,1,3,42.6,1
1,13.3,angels,17.26,81.99,14,business,AI,1,1,10.3,1
7,36.0,series_a,210.31,103.03,15,first_time,Fintech,3,3,32.9,1
8,21.7,bootstrap,11.53,27.31,1,first_time,Healthtech,0,2,2.5,1
5,27.7,seed,14.79,54.32,4,first_time,Fintech,1,0,22.1,0
2,36.0,series_a,219.03,81.5,3,first_time,AI,2,3,31.6,1
1,36.0,series_a,124.95,77.52,9,first_time,AI,1,3,33.1,1
8,36.0,series_a,252.32,98.0,7,business,Healthtech,3,2,32.4,1
3,18.1,angels,19.32,61.09,1,business,Fintech,0,2,10.5,0
1,36.0,series_a,93.92,54.62,9,technical,Fintech,1,3,31.9,1
2,36.0,seed,75.48,71.88,2,technical,Fintech,1,4,20.4,1
3,13.9,bootstrap,9.63,32.31,7,business,E-commerce,0,0,1.9,0
6,36.0,bootstrap,57.16,35.56,6,technical,E-commerce,0,1,2.7,0
8,21.7,seed,17.94,68.73,14,business,E-commerce,2,3,22.0,0
3,36.0,seed,144.21,82.98,11,business,AI,2,3,21.7,1
6,36.0,angels,192.81,64.67,10,first_time,Fintech,1,0,11.4,1
1,36.0,series_a,30.87,68.75,13,business,E-commerce,0,3,31.9,1
1,31.4,seed,33.8,64.12,3,first_time,SaaS,1,3,20.3,1
1,36.0,angels,43.06,43.27,4,first_time,AI,2,1,15.0,1
8,36.0,angels,251.91,24.77,12,technical,Fintech,3,2,12.8,1
5,15.5,seed,8.49,63.36,12,first_time,E-commerce,3,3,23.2,0
7,16.1,seed,24.56,92.67,1,business,E-commerce,2,2,20.9,1
1,36.0,angels,46.34,24.32,4,first_time,SaaS,0,1,14.6,0
1,19.0,angels,5.42,49.64,4,business,AI,1,2,12.9,1
7,36.0,seed,157.55,64.16,1,technical,AI,2,1,22.1,0
1,17.3,seed,17.83,69.32,10,business,Fintech,0,4,23.6,0
2,27.9,series_a,5.7,65.56,1,first_time,Healthtech,2,2,31.5,1
5,29.2,bootstrap,9.56,20.0,13,first_time,E-commerce,1,2,4.7,0
5,36.0,seed,184.58,44.32,9,technical,Fintech,2,1,20.8,1
2,14.5,angels,11.2,69.96,12,first_time,E-commerce,0,3,14.2,0
4,5.8,bootstrap,2.25,20.26,8,first_time,E-commerce,1,1,4.8,0
6,36.0,seed,39.93,57.51,15,technical,E-commerce,1,4,22.5,1
4,36.0,seed,171.2,96.57,5,business,Healthtech,0,4,24.4,1
4,31.0,angels,15.4,38.99,9,technical,SaaS,1,1,10.4,1
1,36.0,seed,135.14,70.14,1,technical,E-commerce,2,3,23.1,1
4,36.0,bootstrap,41.91,50.96,13,business,Healthtech,0,2,1.8,1
7,4.2,bootstrap,9.95,50.24,9,technical,E-commerce,0,0,1.8,0
6,36.0,angels,39.0,30.03,3,first_time,SaaS,0,2,12.3,1
8,22.7,angels,19.13,39.3,13,first_time,Fintech,1,4,13.0,0
2,20.3,seed,25.12,69.54,15,first_time,SaaS,2,4,23.1,1
1,36.0,series_a,105.79,108.94,2,technical,SaaS,0,4,31.4,0
5,36.0,seed,297.52,53.58,13,business,Fintech,2,3,21.9,1
2,17.4,bootstrap,13.38,27.6,12,first_time,Healthtech,0,0,1.2,0
5,36.0,angels,230.76,56.29,6,first_time,Healthtech,2,2,13.2,1
8,14.9,bootstrap,16.09,44.29,10,technical,Fintech,1,1,0.5,0
3,36.0,seed,88.12,75.2,12,technical,Fintech,1,2,22.1,1
5,6.5,bootstrap,14.04,22.3,8,first_time,SaaS,1,0,4.9,1
6,26.8,angels,10.66,42.02,10,business,Fintech,0,2,14.9,0
2,16.0,seed,3.87,68.23,1,business,Fintech,0,3,22.6,0
8,36.0,seed,219.87,83.93,14,first_time,Fintech,1,3,21.2,1
2,18.0,bootstrap,10.45,31.42,14,technical,Healthtech,1,0,2.9,0
7,36.0,bootstrap,83.76,34.67,4,technical,SaaS,1,1,2.4,1
6,36.0,seed,50.53,49.61,8,technical,Fintech,1,2,20.2,1
2,11.2,angels,0.28,77.95,4,technical,AI,1,1,14.9,0
6,10.9,bootstrap,21.91,37.31,6,technical,AI,3,1,1.6,0
2,36.0,series_a,258.83,96.17,5,business,Healthtech,3,3,32.0,1
5,36.0,angels,59.23,50.45,13,first_time,E-commerce,2,3,12.6,1
8,36.0,angels,106.58,51.28,11,first_time,Fintech,2,4,14.4,1
8,36.0,bootstrap,20.62,20.0,13,technical,E-commerce,1,0,4.0,0
7,36.0,angels,13.18,20.0,12,business,Healthtech,2,2,11.0,0
4,10.5,bootstrap,14.43,53.78,11,first_time,Fintech,0,0,3.6,0
5,27.0,bootstrap,26.98,36.17,3,technical,SaaS,1,1,4.4,0
3,36.0,angels,111.49,53.1,13,first_time,AI,0,0,13.6,1
8,23.6,angels,7.97,31.26,12,first_time,Fintech,1,2,10.7,1
4,36.0,series_a,271.78,66.45,2,first_time,Healthtech,0,2,32.7,1
7,19.6,series_b,6.17,110.93,2,technical,E-commerce,3,4,44.2,0
3,5.3,bootstrap,0.23,61.1,12,first_time,Fintech,1,2,1.0,0
6,27.3,bootstrap,8.01,25.68,6,technical,E-commerce,2,0,2.7,1
2,36.0,seed,113.62,75.07,5,first_time,Healthtech,1,1,23.3,1
6,26.2,series_b,18.29,97.85,6,first_time,Fintech,2,3,43.2,1
1,36.0,series_a,310.73,78.19,14,technical,Healthtech,1,4,30.5,1
1,5.7,bootstrap,36.41,62.78,6,first_time,E-commerce,0,0,1.4,0
3,19.7,bootstrap,5.4,28.2,6,first_time,Fintech,0,1,2.8,0
4,5.1,bootstrap,6.95,53.61,6,first_time,AI,1,1,1.0,0
6,21.8,series_a,20.7,85.72,1,business,Fintech,3,4,31.7,1
3,36.0,angels,44.37,49.75,1,first_time,Healthtech,2,3,12.1,1
1,36.0,angels,77.82,70.58,7,first_time,AI,1,2,10.1,0
3,14.8,angels,13.38,54.35,1,business,Fintech,1,3,12.6,1
4,8.8,bootstrap,7.44,33.55,12,technical,Fintech,0,0,5.0,0
5,27.3,seed,47.86,85.69,7,first_time,AI,2,3,22.0,1
6,2.0,bootstrap,0.88,53.74,8,first_time,SaaS,1,0,1.4,0
2,36.0,seed,274.55,83.03,6,first_time,E-commerce,1,3,21.3,1
5,36.0,seed,10.0,20.0,12,first_time,AI,2,3,22.6,1
6,36.0,seed,52.5,71.6,7,first_time,E-commerce,1,4,22.3,1
7,15.1,bootstrap,22.33,38.18,1,business,E-commerce,3,1,4.3,0
5,36.0,series_a,54.89,79.48,8,first_time,E-commerce,2,4,33.2,0
7,36.0,seed,170.27,74.15,3,technical,Healthtech,2,3,22.0,0
2,4.5,bootstrap,11.9,38.91,9,first_time,SaaS,1,1,1.9,0
6,6.7,bootstrap,12.04,45.17,9,technical,Fintech,0,1,2.7,0
1,36.0,seed,79.03,60.98,8,technical,E-commerce,0,2,21.3,0
1,8.6,bootstrap,17.72,57.47,6,business,SaaS,0,1,2.1,0
7,5.3,bootstrap,27.6,46.68,9,first_time,SaaS,1,0,1.4,0
4,6.7,bootstrap,5.84,43.14,11,technical,Fintech,0,1,2.6,1
5,13.1,bootstrap,18.06,42.41,14,technical,Fintech,1,1,2.7,0
5,21.7,angels,29.33,67.36,15,business,Fintech,1,1,14.2,1
6,32.8,seed,44.46,80.33,2,first_time,Healthtech,3,3,21.3,1
2,20.5,bootstrap,10.14,33.31,10,technical,SaaS,0,2,4.5,0
2,36.0,seed,53.66,79.85,2,business,Fintech,0,4,22.7,0
1,8.4,bootstrap,12.93,37.61,7,first_time,AI,0,0,3.6,1
7,36.0,bootstrap,123.99,63.75,12,technical,SaaS,1,0,3.1,0
2,36.0,bootstrap,61.86,51.47,9,first_time,Fintech,0,2,4.1,1
5,28.3,seed,21.15,55.62,13,business,Fintech,3,2,23.3,1
4,14.0,series_b,8.08,129.96,14,first_time,AI,2,2,40.1,1
2,36.0,angels,5.12,20.0,15,business,E-commerce,0,3,12.0,0
4,10.5,bootstrap,9.57,44.56,11,technical,AI,1,1,4.7,0
1,36.0,bootstrap,20.53,24.56,11,first_time,AI,0,0,2.3,0
2,4.5,bootstrap,20.4,63.23,13,first_time,Healthtech,0,0,4.1,0
2,36.0,series_a,64.04,83.79,4,technical,Fintech,1,2,34.3,0
7,36.0,bootstrap,68.72,23.09,5,first_time,E-commerce,2,3,1.7,1
5,36.0,series_b,277.39,91.0,6,first_time,SaaS,3,2,44.3,1
8,36.0,angels,137.16,39.29,12,business,Healthtech,1,3,11.9,1
4,16.2,angels,9.3,45.41,6,first_time,E-commerce,2,2,10.1,1
2,24.4,series_a,19.14,75.07,3,technical,E-commerce,1,3,33.5,1
5,36.0,bootstrap,37.47,23.73,12,first_time,E-commerce,0,1,4.1,1
8,18.9,seed,11.26,69.05,12,business,SaaS,2,3,22.3,1
5,36.0,bootstrap,35.17,40.87,9,technical,E-commerce,1,0,0.9,1
1,22.7,series_a,9.8,65.06,14,technical,Fintech,0,4,33.1,0
3,36.0,angels,44.44,25.13,12,first_time,E-commerce,1,0,13.7,0
8,5.6,bootstrap,1.91,39.66,14,first_time,E-commerce,1,0,3.3,0
5,33.7,series_a,38.03,87.98,4,first_time,Fintech,1,4,31.8,0
8,3.6,bootstrap,9.69,45.95,2,technical,AI,2,1,1.8,0
5,36.0,bootstrap,42.86,43.27,6,first_time,Healthtech,0,1,2.7,0
1,16.5,seed,10.07,88.59,13,first_time,AI,0,2,21.0,0
7,36.0,angels,70.15,64.96,14,business,AI,2,2,14.2,0
7,16.9,series_a,37.79,120.2,2,first_time,E-commerce,2,3,30.5,1
6,30.5,seed,74.33,111.51,13,first_time,SaaS,3,3,22.4,1
8,36.0,seed,202.08,38.63,8,business,Healthtech,3,2,24.3,1
2,36.0,bootstrap,40.79,20.0,13,technical,E-commerce,0,0,2.6,0
8,36.0,bootstrap,46.42,34.89,11,first_time,E-commerce,0,1,3.8,0
2,36.0,series_b,499.04,102.56,1,technical,E-commerce,3,3,41.2,1
8,5.7,bootstrap,2.94,33.86,8,business,AI,2,0,2.2,0
2,36.0,angels,170.92,60.55,2,business,Fintech,1,3,13.6,1
5,36.0,bootstrap,76.76,30.95,6,technical,Healthtech,1,0,4.4,1
7,36.0,bootstrap,23.19,24.59,12,business,AI,1,1,3.2,1
1,36.0,angels,111.01,41.86,11,first_time,Fintech,0,3,11.2,1
1,19.4,seed,1.56,62.0,11,first_time,SaaS,1,2,20.7,0
7,36.0,seed,65.96,77.65,10,first_time,Fintech,2,2,24.2,0
1,36.0,series_a,71.49,72.7,1,business,AI,3,3,32.8,1
5,36.0,bootstrap,113.32,30.67,9,first_time,E-commerce,0,0,0.9,1
8,16.3,angels,17.27,58.55,8,first_time,SaaS,2,2,12.4,0
5,17.0,bootstrap,21.06,32.02,8,first_time,SaaS,2,1,0.6,0
